latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
31.5303,-83.885,314.4,1,1,2023-01-14,1607,Terra,MODIS,75,6.03,281.2,15.7,D,0
32.6919,-80.7036,359,1.2,1.1,2023-01-14,1607,Terra,MODIS,99,6.03,284.3,110,D,0
31.1942,-86.9751,310.6,1.2,1.1,2023-01-14,1607,Terra,MODIS,70,6.03,279,16.7,D,0
31.218,-86.9775,330.8,1.2,1.1,2023-01-14,1607,Terra,MODIS,43,6.03,282.4,36.8,D,0
31.1926,-86.9631,300.7,1.2,1.1,2023-01-14,1607,Terra,MODIS,21,6.03,279.2,8.1,D,0
30.8293,-87.0713,309.5,1.2,1.1,2023-01-14,1607,Terra,MODIS,69,6.03,281.3,14.8,D,0
30.6404,-86.9139,321.9,1.2,1.1,2023-01-14,1607,Terra,MODIS,81,6.03,282.3,27.2,D,0
32.6898,-80.6913,363.7,1.2,1.1,2023-01-14,1607,Terra,MODIS,94,6.03,284.3,127,D,0
32.6803,-80.6936,303.5,1.2,1.1,2023-01-14,1607,Terra,MODIS,49,6.03,280.7,10.4,D,0
26.5926,-80.5968,300.4,1.5,1.2,2023-01-14,1608,Terra,MODIS,33,6.03,288.2,7.8,D,0
26.582,-80.5992,349.2,1.5,1.2,2023-01-14,1608,Terra,MODIS,96,6.03,291.8,110.7,D,0
26.6691,-80.8723,316.6,1.4,1.2,2023-01-14,1608,Terra,MODIS,77,6.03,290,25.3,D,0
26.6666,-80.8582,310,1.4,1.2,2023-01-14,1608,Terra,MODIS,63,6.03,286.9,16.6,D,0
26.6722,-80.8635,321,1.4,1.2,2023-01-14,1608,Terra,MODIS,81,6.03,288.4,31.9,D,0
26.5952,-80.6115,316.2,1.5,1.2,2023-01-14,1608,Terra,MODIS,76,6.03,289.4,27.4,D,0
26.5846,-80.6138,380.7,1.5,1.2,2023-01-14,1608,Terra,MODIS,100,6.03,292.2,284.9,D,0
33.4179,-110.8605,315.7,1.1,1.1,2023-01-14,1745,Terra,MODIS,76,6.03,284.8,19.1,D,2
34.6013,-106.0769,309.1,1.1,1,2023-01-14,1745,Terra,MODIS,68,6.03,276.5,11.4,D,0
31.1467,-97.5809,303.9,4,1.9,2023-01-14,1745,Terra,MODIS,43,6.03,283.1,48.5,D,0
32.1721,-102.2623,305,1.8,1.3,2023-01-14,1745,Terra,MODIS,58,6.03,292.5,9.6,D,0
34.5995,-106.0656,301.5,1.1,1,2023-01-14,1745,Terra,MODIS,47,6.03,274.9,6.2,D,0
31.5101,-106.2399,302.9,1.1,1.1,2023-01-14,1746,Terra,MODIS,29,6.03,290.9,3.4,D,0
31.202,-86.9861,316.2,1.2,1.1,2023-01-14,1922,Aqua,MODIS,47,6.03,284.7,18,D,0
31.1983,-86.9358,309.5,1.2,1.1,2023-01-14,1922,Aqua,MODIS,44,6.03,283.9,12.4,D,0
30.5514,-91.4236,313.1,1.1,1,2023-01-14,1922,Aqua,MODIS,73,6.03,289.5,13.2,D,0
30.5531,-91.4128,307.3,1.1,1,2023-01-14,1922,Aqua,MODIS,65,6.03,289.3,8.4,D,0
30.5168,-91.5911,324,1.1,1,2023-01-14,1922,Aqua,MODIS,83,6.03,289.2,24,D,0
30.5185,-91.5801,326.5,1.1,1,2023-01-14,1922,Aqua,MODIS,84,6.03,290.3,26.8,D,0
30.3607,-92.4343,303,1.2,1.1,2023-01-14,1922,Aqua,MODIS,54,6.03,287.6,7.5,D,0
30.3627,-92.4224,314.6,1.2,1.1,2023-01-14,1922,Aqua,MODIS,75,6.03,286.7,17.5,D,0
30.5309,-91.3226,303.3,1.1,1,2023-01-14,1922,Aqua,MODIS,55,6.03,291.6,4.5,D,0
30.5326,-91.3118,301.9,1.1,1,2023-01-14,1922,Aqua,MODIS,47,6.03,290.4,3.7,D,0
30.8226,-89.2436,307.7,1,1,2023-01-14,1922,Aqua,MODIS,66,6.03,286.3,9.7,D,0
30.824,-89.2332,308.4,1,1,2023-01-14,1922,Aqua,MODIS,67,6.03,285.8,10.3,D,0
31.1113,-86.7266,302.2,1.2,1.1,2023-01-14,1922,Aqua,MODIS,51,6.03,284,8.6,D,0
30.4409,-91.4895,309.7,1.1,1,2023-01-14,1922,Aqua,MODIS,69,6.03,291.5,8.7,D,0
30.863,-88.6236,300.5,1,1,2023-01-14,1922,Aqua,MODIS,38,6.03,288.1,4.8,D,0
31.1103,-86.7208,306.2,1.2,1.1,2023-01-14,1922,Aqua,MODIS,57,6.03,283.9,11.4,D,0
30.935,-88.0192,300.4,1.1,1,2023-01-14,1922,Aqua,MODIS,37,6.03,288.6,5.7,D,2
31.335,-84.0111,300.4,1.7,1.3,2023-01-14,1922,Aqua,MODIS,35,6.03,283.7,12.8,D,0
30.3464,-91.26,300.1,1.1,1,2023-01-14,1922,Aqua,MODIS,21,6.03,289.5,3.2,D,0
30.1979,-91.7343,306.2,1.1,1,2023-01-14,1922,Aqua,MODIS,12,6.03,290.2,6.8,D,0
31.1523,-84.3639,301.4,1.6,1.3,2023-01-14,1922,Aqua,MODIS,47,6.03,285.1,11.1,D,0
31.1541,-84.3469,316.8,1.6,1.3,2023-01-14,1922,Aqua,MODIS,77,6.03,285.6,33.4,D,0
30.1517,-91.7824,320.4,1.1,1,2023-01-14,1922,Aqua,MODIS,80,6.03,291.1,19.3,D,0
30.1535,-91.7711,308.6,1.1,1,2023-01-14,1922,Aqua,MODIS,67,6.03,290.5,8.4,D,0
30.0861,-92.0632,301.8,1.1,1.1,2023-01-14,1922,Aqua,MODIS,49,6.03,291,4,D,0
30.1089,-91.9255,303,1.1,1.1,2023-01-14,1922,Aqua,MODIS,55,6.03,289.2,4.8,D,0
30.1108,-91.9141,322.6,1.1,1.1,2023-01-14,1922,Aqua,MODIS,82,6.03,289.9,23.1,D,0
30.0868,-91.7267,306.2,1.1,1,2023-01-14,1922,Aqua,MODIS,63,6.03,290.8,6.5,D,0
30.0887,-91.7155,303.7,1.1,1,2023-01-14,1922,Aqua,MODIS,48,6.03,291,5.1,D,0
30.0592,-91.7789,312.3,1.1,1,2023-01-14,1922,Aqua,MODIS,72,6.03,291.9,11.2,D,0
29.9448,-92.2918,309.4,1.2,1.1,2023-01-14,1922,Aqua,MODIS,68,6.03,290.4,11.9,D,0
29.9405,-92.2978,313.9,1.2,1.1,2023-01-14,1922,Aqua,MODIS,74,6.03,290.6,15.4,D,0
29.9424,-92.2859,307.9,1.2,1.1,2023-01-14,1922,Aqua,MODIS,64,6.03,290.1,9.7,D,0
29.9937,-91.9119,302.4,1.1,1.1,2023-01-14,1922,Aqua,MODIS,52,6.03,290.8,4.4,D,0
30.0044,-91.7266,308.1,1.1,1,2023-01-14,1922,Aqua,MODIS,66,6.03,292.3,8.3,D,0
30.6412,-86.9168,300,1.2,1.1,2023-01-14,1922,Aqua,MODIS,10,6.03,286.3,6,D,0
29.8942,-92.0447,304.2,1.1,1.1,2023-01-14,1922,Aqua,MODIS,44,6.03,291,5.8,D,0
29.8881,-92.0488,306.7,1.1,1.1,2023-01-14,1922,Aqua,MODIS,64,6.03,291.1,7.6,D,0
29.9361,-91.7517,301.2,1.1,1,2023-01-14,1922,Aqua,MODIS,46,6.03,290.9,3.5,D,0
29.9949,-91.0832,308.4,1.1,1,2023-01-14,1922,Aqua,MODIS,67,6.03,289.6,7.8,D,0
29.9966,-91.0725,309.5,1.1,1,2023-01-14,1922,Aqua,MODIS,69,6.03,289.9,8.4,D,0
30.0298,-90.8596,316.4,1,1,2023-01-14,1922,Aqua,MODIS,77,6.03,292.5,14,D,0
30.589,-86.8279,334.2,1.2,1.1,2023-01-14,1922,Aqua,MODIS,89,6.03,288.2,43.3,D,0
29.8822,-91.7283,315.8,1.1,1,2023-01-14,1922,Aqua,MODIS,76,6.03,290.8,15.1,D,0
29.8931,-91.6609,316.8,1.1,1,2023-01-14,1922,Aqua,MODIS,77,6.03,292.8,14.8,D,0
29.895,-91.6498,316.9,1.1,1,2023-01-14,1922,Aqua,MODIS,77,6.03,292.5,15.2,D,0
30.575,-86.8623,314.9,1.2,1.1,2023-01-14,1922,Aqua,MODIS,37,6.03,287.4,16.1,D,0
30.5765,-86.8503,364.5,1.2,1.1,2023-01-14,1922,Aqua,MODIS,100,6.03,293.5,123,D,0
30.5779,-86.8383,402.3,1.2,1.1,2023-01-14,1922,Aqua,MODIS,100,6.03,300.6,332.7,D,0
30.5794,-86.8263,386.8,1.2,1.1,2023-01-14,1922,Aqua,MODIS,100,6.03,294.5,229.2,D,0
30.5683,-86.8367,353.7,1.2,1.1,2023-01-14,1922,Aqua,MODIS,97,6.03,290.6,86.6,D,0
30.5698,-86.8247,350.4,1.2,1.1,2023-01-14,1922,Aqua,MODIS,96,6.03,288,78.3,D,0
30.5861,-86.8519,310.8,1.2,1.1,2023-01-14,1922,Aqua,MODIS,46,6.03,287.1,12.8,D,0
30.0376,-90.5686,304.4,1,1,2023-01-14,1922,Aqua,MODIS,43,6.03,291.7,6,D,0
29.8547,-91.5664,305.1,1.1,1,2023-01-14,1922,Aqua,MODIS,61,6.03,293.9,5.8,D,0
30.0122,-90.5576,305.2,1,1,2023-01-14,1922,Aqua,MODIS,59,6.03,289,7.2,D,0
29.8561,-91.4979,324.3,1.1,1,2023-01-14,1922,Aqua,MODIS,83,6.03,291.5,22.5,D,0
30.3278,-84.2947,305.7,1.6,1.2,2023-01-14,1922,Aqua,MODIS,62,6.03,285,17.1,D,0
30.326,-84.3113,300.6,1.6,1.2,2023-01-14,1922,Aqua,MODIS,39,6.03,285.2,11.4,D,0
30.3389,-84.2963,336.5,1.6,1.2,2023-01-14,1922,Aqua,MODIS,90,6.03,286.6,78.6,D,0
30.3372,-84.3129,331.7,1.6,1.2,2023-01-14,1922,Aqua,MODIS,88,6.03,286.6,65.1,D,0
29.7471,-90.7178,318.7,1,1,2023-01-14,1922,Aqua,MODIS,79,6.03,291.9,17,D,0
29.7455,-90.7283,301.8,1,1,2023-01-14,1922,Aqua,MODIS,41,6.03,291.7,4,D,0
29.7997,-91.67,305.3,1.1,1,2023-01-14,1922,Aqua,MODIS,52,6.03,290.7,7.4,D,0
29.7978,-91.6812,310.8,1.1,1,2023-01-14,1922,Aqua,MODIS,70,6.03,290.3,11.5,D,0
29.8469,-91.4959,317.6,1.1,1,2023-01-14,1922,Aqua,MODIS,68,6.03,292.5,14.5,D,0
29.8614,-91.4648,315.7,1.1,1,2023-01-14,1922,Aqua,MODIS,62,6.03,292.1,14.2,D,0
30.7077,-91.7204,314.3,1.1,1,2023-01-14,1922,Aqua,MODIS,56,6.03,289.7,14.7,D,0
30.7113,-91.5316,306.7,1.1,1,2023-01-14,1922,Aqua,MODIS,17,6.03,291,6.1,D,0
30.713,-91.5206,317.8,1.1,1,2023-01-14,1922,Aqua,MODIS,78,6.03,291.5,15.6,D,0
30.7268,-91.4331,302.6,1.1,1,2023-01-14,1922,Aqua,MODIS,41,6.03,290.5,4.9,D,0
31.0181,-89.2934,308.7,1,1,2023-01-14,1922,Aqua,MODIS,67,6.03,286.6,10.7,D,0
31.1866,-87.7633,311.7,1.1,1,2023-01-14,1922,Aqua,MODIS,72,6.03,285.9,14.5,D,0
31.1773,-87.7617,301.5,1.1,1,2023-01-14,1922,Aqua,MODIS,44,6.03,284.7,6.6,D,0
30.5948,-91.3879,313.1,1.1,1,2023-01-14,1922,Aqua,MODIS,73,6.03,288.4,12.1,D,0
30.5965,-91.3771,304.8,1.1,1,2023-01-14,1922,Aqua,MODIS,60,6.03,289.4,5.9,D,0
31.0116,-88.5437,305.2,1,1,2023-01-14,1922,Aqua,MODIS,61,6.03,287.7,7.8,D,0
30.584,-91.3969,307.5,1.1,1,2023-01-14,1922,Aqua,MODIS,53,6.03,288.9,7.1,D,0
31.8139,-95.5638,303,1.6,1.3,2023-01-14,1923,Aqua,MODIS,54,6.03,287.7,11.6,D,0
33.8378,-93.6938,358,1.2,1.1,2023-01-14,1923,Aqua,MODIS,0,6.03,269,110.4,D,0
33.8939,-92.7489,342.5,1.1,1,2023-01-14,1923,Aqua,MODIS,88,6.03,270.1,59.2,D,0
33.8958,-92.7374,300.4,1.1,1,2023-01-14,1923,Aqua,MODIS,32,6.03,267.4,8.6,D,0
33.1104,-94.3185,309.4,1.3,1.1,2023-01-14,1923,Aqua,MODIS,69,6.03,280.7,16.4,D,0
33.2237,-91.963,307.8,1,1,2023-01-14,1923,Aqua,MODIS,46,6.03,278.8,10.1,D,0
33.2146,-91.961,324.5,1,1,2023-01-14,1923,Aqua,MODIS,83,6.03,280.4,26.4,D,0
33.2164,-91.9499,302.1,1,1,2023-01-14,1923,Aqua,MODIS,51,6.03,279.2,7.1,D,0
32.5283,-95.1182,300.7,1.5,1.2,2023-01-14,1923,Aqua,MODIS,41,6.03,286.7,8.2,D,0
33.3823,-88.6155,302,1.1,1,2023-01-14,1923,Aqua,MODIS,50,6.03,285,6.9,D,0
33.3635,-87.8811,300,1.1,1.1,2023-01-14,1923,Aqua,MODIS,22,6.03,282.9,6.9,D,0
32.2412,-95.0185,325.7,1.5,1.2,2023-01-14,1923,Aqua,MODIS,84,6.03,287.4,44,D,0
32.244,-95.0032,306.6,1.5,1.2,2023-01-14,1923,Aqua,MODIS,64,6.03,286.9,14.5,D,0
32.1766,-95.0668,370.6,1.5,1.2,2023-01-14,1923,Aqua,MODIS,100,6.03,289.6,214.3,D,0
32.1796,-95.0511,323.4,1.5,1.2,2023-01-14,1923,Aqua,MODIS,82,6.03,285.4,37.1,D,0
32.166,-95.0639,321.4,1.5,1.2,2023-01-14,1923,Aqua,MODIS,81,6.03,286.8,33.8,D,0
32.1689,-95.0484,305.4,1.5,1.2,2023-01-14,1923,Aqua,MODIS,33,6.03,284.3,10.5,D,0
31.3469,-97.8135,309.3,2.4,1.5,2023-01-14,1923,Aqua,MODIS,68,6.03,292,27.5,D,0
31.352,-97.7897,304.9,2.3,1.5,2023-01-14,1923,Aqua,MODIS,60,6.03,291.1,17,D,0
31.338,-97.8065,309.7,2.4,1.5,2023-01-14,1923,Aqua,MODIS,54,6.03,292.5,27.3,D,0
31.1421,-97.5881,302.9,2.3,1.5,2023-01-14,1923,Aqua,MODIS,51,6.03,290.2,17.5,D,0
31.1468,-97.5651,312,2.3,1.5,2023-01-14,1923,Aqua,MODIS,0,6.03,288.4,37.9,D,0
33.262,-80.9203,300.9,3,1.6,2023-01-14,1923,Aqua,MODIS,43,6.03,281.1,31.9,D,0
31.2977,-95.7055,319.9,1.7,1.3,2023-01-14,1923,Aqua,MODIS,80,6.03,291.8,38.3,D,0
31.3012,-95.6879,314.7,1.7,1.3,2023-01-14,1923,Aqua,MODIS,75,6.03,291.6,28,D,0
31.4251,-93.3918,301.2,1.3,1.1,2023-01-14,1923,Aqua,MODIS,43,6.03,284.8,7.1,D,0
30.9679,-94.1088,306.1,1.4,1.2,2023-01-14,1923,Aqua,MODIS,63,6.03,285.7,13.6,D,0
29.352,-100.7657,329.4,4.2,1.9,2023-01-14,1923,Aqua,MODIS,86,6.03,294.7,208.5,D,0
29.355,-100.8071,304.8,4.2,1.9,2023-01-14,1923,Aqua,MODIS,60,6.03,293.2,33.4,D,0
29.3647,-100.7657,327.5,4.2,1.9,2023-01-14,1923,Aqua,MODIS,85,6.03,294.3,189,D,0
31.6133,-88.4485,311.8,1,1,2023-01-14,1923,Aqua,MODIS,72,6.03,286.5,13.5,D,0
31.6147,-88.4377,305.4,1,1,2023-01-14,1923,Aqua,MODIS,61,6.03,284.5,8.9,D,0
29.3483,-100.7607,305.7,4.2,1.9,2023-01-14,1923,Aqua,MODIS,62,6.03,294,38.2,D,0
29.3994,-100.1049,310.1,3.8,1.8,2023-01-14,1923,Aqua,MODIS,60,6.03,292.2,55.4,D,0
30.9898,-92.0451,306.7,1.1,1,2023-01-14,1923,Aqua,MODIS,64,6.03,287.6,8,D,0
30.9917,-92.0337,306.1,1.1,1,2023-01-14,1923,Aqua,MODIS,63,6.03,288.2,7.7,D,0
29.3833,-100.1321,309.2,3.8,1.8,2023-01-14,1923,Aqua,MODIS,68,6.03,292.4,55.6,D,0
29.3918,-100.0953,307.8,3.8,1.8,2023-01-14,1923,Aqua,MODIS,66,6.03,292.2,48.5,D,0
30.9397,-92.1167,317.4,1.1,1.1,2023-01-14,1923,Aqua,MODIS,78,6.03,288.7,18.1,D,0
30.9415,-92.1052,307.3,1.1,1.1,2023-01-14,1923,Aqua,MODIS,65,6.03,288.4,9.3,D,0
30.3122,-95.1418,304.6,1.7,1.3,2023-01-14,1923,Aqua,MODIS,59,6.03,290.5,12.7,D,0
30.9138,-91.7088,307.7,1.1,1,2023-01-14,1923,Aqua,MODIS,66,6.03,289.4,8.6,D,0
30.9155,-91.6977,302.5,1.1,1,2023-01-14,1923,Aqua,MODIS,50,6.03,289.4,5.3,D,0
31.2325,-89.1436,304.7,1,1,2023-01-14,1923,Aqua,MODIS,52,6.03,286.6,7.6,D,0
31.2339,-89.1331,317.9,1,1,2023-01-14,1923,Aqua,MODIS,74,6.03,286.7,17.5,D,0
31.2786,-88.7419,311.3,1,1,2023-01-14,1923,Aqua,MODIS,71,6.03,286.8,12.5,D,0
32.0348,-81.6507,301.1,2.5,1.5,2023-01-14,1923,Aqua,MODIS,44,6.03,282.1,25,D,0
30.8172,-91.6122,366.4,1.1,1,2023-01-14,1923,Aqua,MODIS,100,6.03,293.1,115.8,D,0
30.808,-91.6102,306.7,1.1,1,2023-01-14,1923,Aqua,MODIS,64,6.03,289.6,7.6,D,0
31.1313,-89.3433,300.6,1,1,2023-01-14,1923,Aqua,MODIS,40,6.03,286.5,5.6,D,0
35.6739,-95.1799,304.1,1.3,1.1,2023-01-14,1924,Aqua,MODIS,58,6.03,278,12.8,D,0
35.93,-89.7185,311.5,1,1,2023-01-14,1924,Aqua,MODIS,67,6.03,280.6,12.9,D,2
36.7987,-90.5817,310,1,1,2023-01-14,1924,Aqua,MODIS,69,6.03,277.2,12.6,D,0
41.6349,-87.1474,304.5,1.5,1.2,2023-01-14,1925,Aqua,MODIS,0,6.03,273.9,17.7,D,2
45.7763,-106.437,310.7,3.1,1.7,2023-01-14,1927,Aqua,MODIS,26,6.03,276.5,62.8,D,0
19.416,-155.2896,327.4,1.9,1.3,2023-01-14,2106,Terra,MODIS,69,6.03,307.9,50.5,D,1
19.4042,-155.2915,403,1.9,1.3,2023-01-14,2106,Terra,MODIS,100,6.03,314.1,665.3,D,1
19.4011,-155.274,407.6,1.9,1.3,2023-01-14,2106,Terra,MODIS,100,6.03,313.3,747.4,D,1
19.4128,-155.2716,333.9,1.9,1.3,2023-01-14,2106,Terra,MODIS,83,6.03,307.4,74.5,D,1
19.4143,-155.2851,333.4,1.9,1.3,2023-01-15,0016,Aqua,MODIS,78,6.03,304.7,66.1,D,1
19.4023,-155.2833,417.7,1.9,1.3,2023-01-15,0016,Aqua,MODIS,100,6.03,327.6,926.2,D,1
19.4042,-155.2657,320.6,1.9,1.3,2023-01-15,0016,Aqua,MODIS,34,6.03,304.3,32.7,D,1
19.4059,-155.2948,399.2,1.9,1.3,2023-01-15,0016,Aqua,MODIS,100,6.03,318.1,594,D,1
19.4081,-155.2767,393,1.9,1.3,2023-01-15,0016,Aqua,MODIS,100,6.03,315.1,515,D,1
19.3961,-155.2755,367.9,1.9,1.3,2023-01-15,0016,Aqua,MODIS,100,6.03,310.8,252.7,D,1
19.394,-155.2931,366.1,1.9,1.3,2023-01-15,0016,Aqua,MODIS,100,6.03,313.5,231.5,D,1
19.4004,-155.3013,350.7,1.9,1.3,2023-01-15,0016,Aqua,MODIS,95,6.03,315,132.7,D,1
42.2948,-83.1568,310.8,1,1,2023-01-15,0309,Terra,MODIS,72,6.03,269.6,16.5,N,2
19.4068,-155.3003,311.1,1.8,1.3,2023-01-15,0800,Terra,MODIS,68,6.03,286.6,25.6,N,1
19.4096,-155.2953,343,1.8,1.3,2023-01-15,0800,Terra,MODIS,100,6.03,289.1,113.7,N,1
19.4122,-155.2795,401.1,1.8,1.3,2023-01-15,0800,Terra,MODIS,100,6.03,301,594,N,1
19.3981,-155.2933,341.7,1.8,1.3,2023-01-15,0800,Terra,MODIS,100,6.03,289.6,109.2,N,1
19.4009,-155.2772,412.1,1.8,1.3,2023-01-15,0800,Terra,MODIS,100,6.03,305.5,761.2,N,1
19.4124,-155.2685,369.8,1.7,1.3,2023-01-15,0800,Terra,MODIS,100,6.03,293.5,266.3,N,1
19.4096,-155.2846,416,1.8,1.3,2023-01-15,0800,Terra,MODIS,100,6.03,309.8,827.7,N,1
19.4022,-155.2697,362.5,1.2,1.1,2023-01-15,1226,Aqua,MODIS,100,6.03,291.5,118.7,N,1
19.4153,-155.2901,318.7,1.2,1.1,2023-01-15,1226,Aqua,MODIS,97,6.03,287.2,22.9,N,1
19.4135,-155.2789,424.5,1.2,1.1,2023-01-15,1226,Aqua,MODIS,100,6.03,315.3,547.6,N,1
19.4117,-155.268,370.6,1.2,1.1,2023-01-15,1226,Aqua,MODIS,100,6.03,295.2,150.6,N,1
19.4057,-155.2916,339.4,1.2,1.1,2023-01-15,1226,Aqua,MODIS,100,6.03,285.2,55.2,N,1
19.4039,-155.2806,423.5,1.2,1.1,2023-01-15,1226,Aqua,MODIS,100,6.03,304.6,536.5,N,1
19.423,-155.2773,303.2,1.2,1.1,2023-01-15,1226,Aqua,MODIS,54,6.03,284.9,9.8,N,1
26.5828,-80.6015,322.1,3.4,1.7,2023-01-15,1511,Terra,MODIS,75,6.03,288.1,114.9,D,0
26.5983,-80.6002,314.1,3.4,1.7,2023-01-15,1511,Terra,MODIS,59,6.03,288.9,70,D,0
26.6459,-80.8047,331.1,3.6,1.8,2023-01-15,1511,Terra,MODIS,84,6.03,289.2,194.5,D,0
26.6401,-80.7977,311.4,3.6,1.8,2023-01-15,1511,Terra,MODIS,47,6.03,287.5,62.2,D,0
26.6558,-80.7963,318.2,3.6,1.8,2023-01-15,1511,Terra,MODIS,69,6.03,289.4,100.9,D,0
40.691,-93.1696,306.8,1,1,2023-01-15,1646,Terra,MODIS,64,6.03,277.8,11,D,0
38.6926,-90.1326,302.6,1.1,1,2023-01-15,1646,Terra,MODIS,46,6.03,280.3,8.7,D,2
35.8954,-89.7828,304.4,1.2,1.1,2023-01-15,1647,Terra,MODIS,44,6.03,282.4,10.6,D,2
33.6149,-81.0655,300.8,4.7,2,2023-01-15,1647,Terra,MODIS,41,6.03,280.5,64.8,D,0
30.7161,-91.559,327.1,1.2,1.1,2023-01-15,1648,Terra,MODIS,85,6.03,288.5,32.9,D,0
30.8662,-91.8402,306.2,1.2,1.1,2023-01-15,1648,Terra,MODIS,59,6.03,287.4,9.6,D,0
30.5709,-89.9682,300.6,1.5,1.2,2023-01-15,1648,Terra,MODIS,39,6.03,287,9.1,D,0
32.7766,-96.1338,321.4,1.1,1,2023-01-15,1648,Terra,MODIS,81,6.03,288.4,21.8,D,0
31.8396,-83.5078,303.6,3.7,1.8,2023-01-15,1648,Terra,MODIS,56,6.03,281.8,51.4,D,0
31.8482,-83.5443,305.3,3.6,1.8,2023-01-15,1648,Terra,MODIS,61,6.03,281.6,57.8,D,0
30.6534,-91.5034,313.8,1.2,1.1,2023-01-15,1648,Terra,MODIS,56,6.03,288.3,16.8,D,0
31.0383,-93.6065,302,1,1,2023-01-15,1648,Terra,MODIS,50,6.03,284.5,4.3,D,0
30.7037,-91.4861,307.4,1.2,1.1,2023-01-15,1648,Terra,MODIS,65,6.03,287.2,10,D,0
30.7057,-91.4983,320.4,1.2,1.1,2023-01-15,1648,Terra,MODIS,80,6.03,288,23.6,D,0
30.7182,-91.5711,306.3,1.2,1.1,2023-01-15,1648,Terra,MODIS,63,6.03,288,9.1,D,0
29.9142,-96.534,313.5,1.1,1,2023-01-15,1649,Terra,MODIS,73,6.03,290.1,11.9,D,0
30.9753,-97.2654,303.1,1.2,1.1,2023-01-15,1649,Terra,MODIS,41,6.03,291.2,5,D,0
29.9944,-90.7297,304.7,1.4,1.2,2023-01-15,1649,Terra,MODIS,60,6.03,288.8,8.5,D,0
30.2902,-91.2433,324.4,1.3,1.1,2023-01-15,1649,Terra,MODIS,63,6.03,289.5,29.7,D,0
30.6713,-95.5264,309.8,1,1,2023-01-15,1649,Terra,MODIS,60,6.03,289.9,9.3,D,0
29.8292,-95.1165,305,1,1,2023-01-15,1649,Terra,MODIS,48,6.03,290.6,4.2,D,2
30.4865,-91.3041,332.3,1.2,1.1,2023-01-15,1649,Terra,MODIS,88,6.03,289.1,41,D,0
30.4843,-91.2915,325.7,1.2,1.1,2023-01-15,1649,Terra,MODIS,82,6.03,287.8,29.9,D,0
30.4768,-91.3063,323,1.2,1.1,2023-01-15,1649,Terra,MODIS,82,6.03,287.8,28.3,D,0
30.4746,-91.2937,319.2,1.2,1.1,2023-01-15,1649,Terra,MODIS,79,6.03,287.1,23,D,0
30.2924,-91.2559,331.3,1.3,1.1,2023-01-15,1649,Terra,MODIS,82,6.03,290.1,41.8,D,0
27.8071,-97.5893,310.7,1.1,1.1,2023-01-15,1649,Terra,MODIS,65,6.03,293.1,6.6,D,2
30.031,-97.761,310.4,1.2,1.1,2023-01-15,1649,Terra,MODIS,66,6.03,292.2,10.2,D,0
26.5346,-80.6631,334.6,1.9,1.3,2023-01-15,1825,Aqua,MODIS,89,6.03,298.1,75.5,D,0
31.1975,-85.0499,312.8,2.9,1.6,2023-01-15,1827,Aqua,MODIS,73,6.03,287.1,59,D,0
31.8321,-82.2637,301.5,1.8,1.3,2023-01-15,1827,Aqua,MODIS,47,6.03,286.7,13.4,D,0
31.5887,-83.6775,301.8,2.3,1.5,2023-01-15,1827,Aqua,MODIS,49,6.03,285.8,19,D,0
31.8468,-83.5262,301.1,2.2,1.4,2023-01-15,1827,Aqua,MODIS,44,6.03,285.6,15.9,D,0
32.0766,-81.5952,323.5,1.6,1.3,2023-01-15,1827,Aqua,MODIS,78,6.03,284.7,43.5,D,0
32.3156,-82.8708,301.5,1.9,1.4,2023-01-15,1827,Aqua,MODIS,47,6.03,285.2,15.8,D,0
32.3115,-82.8909,325.2,2,1.4,2023-01-15,1827,Aqua,MODIS,84,6.03,286.5,66.4,D,0
34.6988,-77.2929,312.3,1,1,2023-01-15,1827,Aqua,MODIS,72,6.03,282.7,14,D,0
33.7052,-82.9246,300.1,1.8,1.3,2023-01-15,1827,Aqua,MODIS,27,6.03,285,13.3,D,0
34.6899,-77.2909,304.3,1,1,2023-01-15,1827,Aqua,MODIS,56,6.03,281.2,8.3,D,0
34.322,-78.7681,301,1.1,1,2023-01-15,1827,Aqua,MODIS,44,6.03,283.6,6.2,D,2
34.3314,-78.5321,313.3,1.1,1,2023-01-15,1827,Aqua,MODIS,64,6.03,285.1,16.1,D,0
32.7841,-81.5498,302.4,1.6,1.2,2023-01-15,1827,Aqua,MODIS,52,6.03,286,12.5,D,0
32.059,-84.7696,306.5,2.6,1.6,2023-01-15,1827,Aqua,MODIS,64,6.03,285.5,35.7,D,0
32.0534,-84.761,302.8,2.6,1.6,2023-01-15,1827,Aqua,MODIS,54,6.03,285.6,27.8,D,0
30.5614,-83.3612,311.1,2.3,1.5,2023-01-15,1827,Aqua,MODIS,71,6.03,287.8,37.6,D,0
30.5709,-83.369,306.2,2.3,1.5,2023-01-15,1827,Aqua,MODIS,61,6.03,288.4,24.6,D,0
31.204,-85.0208,311.4,2.9,1.6,2023-01-15,1827,Aqua,MODIS,71,6.03,287.7,54,D,0
32.0733,-81.612,320.8,1.6,1.3,2023-01-15,1827,Aqua,MODIS,68,6.03,285.9,38,D,0
32.4954,-82.0854,301.1,1.7,1.3,2023-01-15,1827,Aqua,MODIS,44,6.03,286.2,11.9,D,0
